"MasterFundCode","FullName","InceptionDate","Category"
"001838","国投瑞银国家安全灵活配置混合型证券投资基金","2015-12-02","混合型基金"
"001839","九泰久兴灵活配置混合型证券投资基金","2017-01-20","混合型基金"
"001841","招商丰享灵活配置混合型证券投资基金","2015-11-17","混合型基金"
"001842","九泰日添金货币市场基金","2015-12-08","货币型基金"
"001845","国寿安保稳恒混合型证券投资基金","2015-09-29","混合型基金"
"001846","国寿安保稳健回报混合型证券投资基金","2015-11-26","混合型基金"
"001847","国寿安保尊盈一年定期开放债券型证券投资基金","2015-11-03","债券型基金"
"001849","前海开源强势共识100强等权重股票型证券投资基金","2015-12-10","股票型基金"
"001850","国泰安益灵活配置混合型证券投资基金","2016-12-23","混合型基金"
"001851","中融强国制造灵活配置混合型证券投资基金","2016-11-10","混合型基金"
"001852","融通中国风1号灵活配置混合型证券投资基金","2016-02-03","混合型基金"
"001854","景顺长城景颐增利债券型证券投资基金","2015-09-21","债券型基金"
"001856","易方达环保主题灵活配置混合型证券投资基金","2017-06-02","混合型基金"
"001857","易方达现代服务业灵活配置混合型证券投资基金","2017-11-22","混合型基金"
"001858","建信鑫利灵活配置混合型证券投资基金","2015-10-29","混合型基金"
"001859","摩根士丹利华鑫纯债稳定增值18个月定期开放债券型证券投资基金","2016-03-02","债券型基金"
"001861","富安达健康人生灵活配置混合型证券投资基金","2015-11-25","混合型基金"
"001862","东方红收益增强债券型证券投资基金","2015-11-02","债券型基金"
"001864","中海魅力长三角灵活配置混合型证券投资基金","2016-03-30","混合型基金"
"001866","北信瑞丰新成长灵活配置混合型证券投资基金","2015-11-11","混合型基金"
"001869","招商制造业转型灵活配置混合型证券投资基金","2015-12-02","混合型基金"
"001870","前海开源现金增利货币市场基金","2015-09-29","货币型基金"
"001874","前海开源沪港深价值精选灵活配置混合型证券投资基金","2016-11-18","混合型基金"
"001875","前海开源沪港深优势精选灵活配置混合型证券投资基金","2016-04-19","混合型基金"
"001877","宝盈国家安全战略沪港深股票型证券投资基金","2016-01-20","股票型基金"
"001878","嘉实沪港深精选股票型证券投资基金","2016-05-27","股票型基金"
"001879","长城创业板指数增强型发起式证券投资基金","2017-06-01","股票型基金"
"001880","长城中国智造灵活配置混合型证券投资基金","2017-03-15","混合型基金"
"001892","长盛新兴成长主题灵活配置混合型证券投资基金","2015-11-06","混合型基金"
"001894","泰达宏利活期友货币市场基金","2015-11-04","货币型基金"
"001896","泰达宏利绝对收益策略定期开放混合型发起式证券投资基金","2015-11-17","混合型基金"
"001897","九泰久盛量化先锋灵活配置混合型证券投资基金","2015-11-10","混合型基金"
"001898","易方达大健康主题灵活配置混合型证券投资基金","2017-09-27","混合型基金"
"001899","东海中证社会发展安全产业主题指数型证券投资基金","2015-11-23","股票型基金"
"001900","诺安精选价值混合型证券投资基金","2019-02-28","混合型基金"
"001901","前海开源沪港深隆鑫灵活配置混合型证券投资基金","2017-03-01","混合型基金"
"001903","光大保德信欣鑫灵活配置混合型证券投资基金","2015-11-16","混合型基金"
"001905","华安安益灵活配置混合型证券投资基金","2015-11-16","混合型基金"
"001906","东方红6个月定期开放纯债债券型发起式证券投资基金","2015-10-26","债券型基金"
"001907","国投瑞银境煊灵活配置混合型证券投资基金","2015-10-28","混合型基金"
"001909","创金合信货币市场基金","2015-10-22","货币型基金"
"001910","泰康新机遇灵活配置混合型证券投资基金","2015-12-08","混合型基金"
"001911","博时裕恒纯债债券型证券投资基金","2015-10-23","债券型基金"
"001912","中欧强势多策略定期开放债券型证券投资基金","2015-11-10","债券型基金"
"001914","中信建投聚利混合型证券投资基金","2015-11-11","混合型基金"
"001915","宝盈医疗健康沪港深股票型证券投资基金","2015-12-02","股票型基金"
"001916","新沃通宝货币市场基金","2015-10-20","货币型基金"
"001917","招商量化精选股票型发起式证券投资基金","2016-03-15","股票型基金"
"001918","圆信永丰兴利债券型证券投资基金","2016-02-23","债券型基金"
"001920","景顺长城景颐宏利债券型证券投资基金","2015-11-30","债券型基金"
"001922","国泰多策略收益灵活配置混合型证券投资基金","2015-12-02","混合型基金"
"001923","国泰添益灵活配置混合型证券投资基金","2016-08-17","混合型基金"
"001924","华夏国企改革灵活配置混合型证券投资基金","2015-11-25","混合型基金"
"001925","兴业鑫天盈货币市场基金","2015-11-02","货币型基金"
"001927","华夏消费升级灵活配置混合型证券投资基金","2016-02-03","混合型基金"
"001929","华夏收益宝货币市场基金","2015-10-30","货币型基金"
"001931","国寿安保鑫钱包货币市场基金","2015-10-21","货币型基金"
"001932","国寿安保灵活优选混合型证券投资基金","2016-04-06","混合型基金"
"001933","华商新兴活力灵活配置混合型证券投资基金","2016-02-25","混合型基金"
"001936","国泰全球绝对收益型基金优选证券投资基金","2015-12-03","FOF"
"001937","兴银现金增利货币市场基金","2015-11-02","货币型基金"
"001938","中欧时代先锋股票型发起式证券投资基金","2015-11-03","股票型基金"
"001939","光大保德信睿鑫灵活配置混合型证券投资基金","2015-11-17","混合型基金"
"001940","农银汇理现代农业加灵活配置混合型证券投资基金","2016-01-29","混合型基金"
"001942","前海开源沪港深汇鑫灵活配置混合型证券投资基金","2016-05-19","混合型基金"
"001945","东方红信用债债券型证券投资基金","2015-11-16","债券型基金"
"001947","上投摩根安鑫回报混合型证券投资基金","2016-08-05","混合型基金"
"001948","建信稳定丰利债券型证券投资基金","2015-12-08","债券型基金"
"001951","金鹰改革红利灵活配置混合型证券投资基金","2015-12-02","混合型基金"
"001952","光大保德信尊尚一年定期开放债券型证券投资基金","2015-12-08","债券型基金"
"001954","银华生态环保主题灵活配置混合型证券投资基金","2016-03-04","混合型基金"
"001955","中欧养老产业混合型证券投资基金","2016-05-13","混合型基金"
"001956","国联安科技动力股票型证券投资基金","2016-01-26","股票型基金"
"001957","嘉合磐通债券型证券投资基金","2018-01-24","债券型基金"
"001959","华商乐享互联灵活配置混合型证券投资基金","2015-12-18","混合型基金"
"001960","兴银瑞益纯债债券型证券投资基金","2015-11-06","债券型基金"
"001961","博时裕荣纯债债券型证券投资基金","2015-11-06","债券型基金"
"001963","中欧天禧纯债债券型证券投资基金","2015-12-14","债券型基金"
"001965","圆信永丰兴源灵活配置混合型证券投资基金","2017-06-21","混合型基金"
"001967","华宝转型升级灵活配置混合型证券投资基金","2015-12-15","混合型基金"
"001968","光大保德信尊盈半年定期开放债券型发起式证券投资基金","2017-05-23","债券型基金"
"001970","泰信鑫选灵活配置混合型证券投资基金","2016-02-04","混合型基金"
"001972","前海开源沪港深智慧生活优选灵活配置混合型证券投资基金","2016-01-26","混合型基金"
"001973","光大保德信耀钱包货币市场基金","2015-11-04","货币型基金"
"001974","景顺长城量化新动力股票型证券投资基金","2016-07-13","股票型基金"
"001975","景顺长城环保优势股票型证券投资基金","2016-03-15","股票型基金"
"001977","创金合信聚财保本混合型证券投资基金","2015-11-16","混合型基金"
"001978","泰信互联网+主题灵活配置混合型证券投资基金","2016-06-08","混合型基金"
"001979","南方沪港深价值主题灵活配置混合型证券投资基金","2015-12-23","混合型基金"
"001980","中欧量化驱动混合型证券投资基金","2018-05-16","混合型基金"
"001983","中邮低碳经济灵活配置混合型证券投资基金","2016-04-28","混合型基金"
"001984","上投摩根中国生物医药混合型证券投资基金(QDII)","2016-04-28","混合型基金"
"001985","富国低碳新经济混合型证券投资基金","2015-12-18","混合型基金"
"001986","前海开源人工智能主题灵活配置混合型证券投资基金","2016-05-04","混合型基金"
"001987","东方金元宝货币市场基金","2015-11-23","货币型基金"
"001988","南方纯元债券型证券投资基金","2017-05-23","债券型基金"
"001990","中欧数据挖掘多因子灵活配置混合型证券投资基金","2016-01-13","混合型基金"
"001991","农银汇理天天利货币市场基金","2015-12-21","货币型基金"
"001993","博时裕泰纯债债券型证券投资基金","2015-11-19","债券型基金"
"001999","博时安荣18个月定期开放债券型证券投资基金","2015-11-24","债券型基金"
"002000","工银瑞信新生利混合型证券投资基金","2016-12-29","混合型基金"
"002001","华夏回报证券投资基金","2003-09-05","混合型基金"
"002003","工银瑞信新机遇灵活配置混合型证券投资基金","2017-04-14","混合型基金"
"002005","工银瑞信新得利混合型证券投资基金","2017-03-23","混合型基金"
"002006","工银瑞信新得益混合型证券投资基金","2016-11-22","混合型基金"
"002007","工银瑞信新得润混合型证券投资基金","2016-12-07","混合型基金"
"002008","博时裕晟纯债债券型证券投资基金","2015-11-19","债券型基金"
"002009","中欧瑾通灵活配置混合型证券投资基金","2015-11-17","混合型基金"
